"obstime","wd","ws","tempr","ap","rh"
2015-02-26 11:00:00,60.62,9.13,-4.62,968.86,NA
2015-02-26 12:00:00,61.18,9.54,-4.51,968.9,NA
2015-02-26 13:00:00,62.13,9.2,-4.42,968.78,NA
2015-02-26 14:00:00,57.92,8.97,-3.8,968.69,NA
2015-02-26 15:00:00,61.4,8.61,-4.14,968.69,NA
2015-02-26 16:00:00,60.47,9.34,-3.98,968.55,NA
2015-02-26 17:00:00,63.48,10.4,-4.08,968.41,NA
2015-02-26 18:00:00,60.17,14.85,-5.56,968.5,NA
2015-02-26 19:00:00,51.23,16.38,-5.25,968.55,NA
2015-02-26 20:00:00,31.2,16.39,-5.15,969.5,NA
2015-02-26 21:00:00,26.28,13.41,-5.01,970.8,NA
2015-02-26 22:00:00,34.17,11.55,-5.04,971.24,NA
2015-02-26 23:00:00,70.33,12.73,-5.17,971.65,NA
2015-02-27 00:00:00,58.9,11.41,-5.02,972,NA
2015-02-27 01:00:00,49.58,11.23,-5.01,972.43,NA
2015-02-27 02:00:00,67.52,11.57,-5.24,972.59,NA
2015-02-27 03:00:00,82.58,11.11,-4.94,972.67,NA
2015-02-27 04:00:00,82.7,11.22,-4.6,973.14,NA
2015-02-27 05:00:00,85.22,11.6,-3.84,973.56,NA
2015-02-27 06:00:00,81.82,11.24,-3.44,973.9,NA
2015-02-27 07:00:00,87.1,11.9,-3.15,974.16,NA
2015-02-27 08:00:00,84.97,10.9,-2.76,974.62,NA
2015-02-27 09:00:00,86.97,10.15,-2.59,975.15,NA
2015-02-27 10:00:00,80.13,9.26,-2.61,975.75,NA
2015-02-27 11:00:00,91.94,5.05,-2.77,976.15,NA
2015-02-27 12:00:00,84.85,3.75,-3.43,976.92,NA
2015-02-27 13:00:00,90.33,4,-4.06,977.47,NA
2015-02-27 14:00:00,85.3,3.92,-4.36,978.01,NA
2015-02-27 15:00:00,66.47,4.89,-4.73,978.52,NA
2015-02-27 16:00:00,81.73,4.89,-4.97,979.03,NA
2015-02-27 17:00:00,83.73,5.3,-5.03,979.54,NA
2015-02-27 18:00:00,89.43,6.33,-4.82,980.16,NA
2015-02-27 19:00:00,86.38,6.12,-4.71,980.64,NA
2015-02-27 20:00:00,90.15,7.19,-5.19,981.14,NA
2015-02-27 21:00:00,91.07,7.45,-5.87,981.69,NA
2015-02-27 22:00:00,89.78,7.06,-5.72,982.06,NA
2015-02-27 23:00:00,85.88,5.71,-6.33,982.48,NA
2015-02-28 00:00:00,90.67,4.89,-6.57,982.97,NA
2015-02-28 01:00:00,96.33,5.12,-6.59,983.45,NA
2015-02-28 02:00:00,98.27,6.09,-6.56,983.97,NA
2015-02-28 03:00:00,101.98,5.31,-6.89,984.38,NA
2015-02-28 04:00:00,102.8,4.68,-6.62,985.04,NA
2015-02-28 05:00:00,97.25,5.48,-6.19,985.66,NA
2015-02-28 06:00:00,89.55,8.32,-5.9,986.01,NA
2015-02-28 07:00:00,88.2,8.68,-5.5,986.51,NA
2015-02-28 08:00:00,85.78,9.26,-5.03,986.82,NA
2015-02-28 09:00:00,87.53,9.38,-4.48,987.07,NA
2015-02-28 10:00:00,86.57,8.52,-4.7,987.48,NA
2015-02-28 11:00:00,89.28,7.48,-5.21,987.83,NA
2015-02-28 12:00:00,89.1,6,-6.66,988.35,NA
2015-02-28 13:00:00,86.25,4.62,-7.66,988.66,NA
2015-02-28 14:00:00,88.58,4.42,-8.47,988.77,NA
2015-02-28 15:00:00,87.65,3.76,-9.45,988.77,NA
2015-02-28 16:00:00,103.13,3.96,-9.97,988.76,NA
2015-02-28 17:00:00,112.87,4.71,-10.59,988.74,NA
2015-02-28 18:00:00,120.8,5.56,-10.92,988.69,NA
2015-02-28 19:00:00,114.9,5.55,-11.18,988.62,NA
2015-02-28 20:00:00,123.02,6.7,-11.21,988.35,NA
2015-02-28 21:00:00,120.75,7.3,-11.67,988.12,NA
2015-02-28 22:00:00,121.82,8.08,-11.84,987.9,NA
2015-02-28 23:00:00,124.43,7.87,-11.34,987.6,NA
2015-03-01 00:00:00,120.25,8.25,-10.97,987.24,NA
2015-03-01 01:00:00,119.48,7.87,-10.33,986.84,NA
2015-03-01 02:00:00,112.85,7.73,-9.79,986.48,NA
2015-03-01 03:00:00,108.47,7.09,-8.76,986.1,NA
2015-03-01 04:00:00,97.95,6.58,-8.01,985.62,NA
2015-03-01 05:00:00,93.5,7.71,-7.55,984.92,NA
2015-03-01 06:00:00,85.8,9.15,-7.26,984.42,NA
2015-03-01 07:00:00,86.78,8.95,-6.96,983.89,NA
2015-03-01 08:00:00,78.83,9.05,-6.58,983.52,NA
2015-03-01 09:00:00,68.55,9.04,-6.38,983.07,NA
2015-03-01 10:00:00,72.13,8.07,-6.23,982.7,NA
2015-03-01 11:00:00,76.83,7.55,-6.39,982.19,NA
2015-03-01 12:00:00,82.2,6.97,-6.82,981.53,NA
2015-03-01 13:00:00,75.07,5.88,-7.3,980.91,NA
2015-03-01 14:00:00,77.2,5.51,-8.15,980.34,NA
2015-03-01 15:00:00,69.03,5.31,-9.09,979.8,NA
2015-03-01 16:00:00,64.35,5.61,-9.22,979.18,NA
2015-03-01 17:00:00,77.05,6.31,-10.15,978.62,NA
2015-03-01 18:00:00,76.5,7.01,-10.63,978.38,NA
2015-03-01 19:00:00,84.4,7.83,-10.77,978.33,NA
2015-03-01 20:00:00,87.42,9.42,-10.84,978.18,NA
2015-03-01 21:00:00,84.8,9.77,-11.07,978.11,NA
2015-03-01 22:00:00,87.8,10.73,-11.2,978.14,NA
2015-03-01 23:00:00,87.87,10.78,-11.39,978.23,NA
2015-03-02 00:00:00,88.62,10.74,-11.07,978.5,NA
2015-03-02 01:00:00,88.25,9.49,-10.94,978.86,NA
2015-03-02 02:00:00,86.72,9.7,-10.19,979.1,NA
2015-03-02 03:00:00,88.12,9.03,-9.51,979.57,NA
2015-03-02 04:00:00,87.7,10.27,-8.64,979.93,NA
2015-03-02 05:00:00,88.85,8.27,-7.92,980.17,NA
2015-03-02 06:00:00,87.82,9.22,-7.15,980.48,NA
2015-03-02 07:00:00,88.02,7.93,-6.95,980.92,NA
2015-03-02 08:00:00,87.97,7.21,-6.56,981.3,NA
2015-03-02 09:00:00,86.25,6.43,-6.34,981.43,NA
2015-03-02 10:00:00,78.95,6.26,-5.94,981.6,NA
2015-03-02 11:00:00,61.2,5,-5.69,981.86,NA
2015-03-02 12:00:00,91.88,4.78,-6.37,982.22,NA
2015-03-02 13:00:00,97.35,3.94,-7.32,982.73,NA
2015-03-02 14:00:00,71.45,3.54,-7.89,983.25,NA
2015-03-02 15:00:00,55.6,2.46,-8.52,983.65,NA
2015-03-02 16:00:00,94.03,1.95,-8.18,983.92,NA
2015-03-02 17:00:00,121.87,3.04,-8.34,984.11,NA
2015-03-02 18:00:00,123.97,3.8,-8.59,984.28,NA
2015-03-02 19:00:00,110.78,3.75,-8.93,984.52,NA
2015-03-02 20:00:00,99.72,4.5,-9.18,984.61,NA
2015-03-02 21:00:00,92.7,4.57,-8.51,984.72,NA
2015-03-02 22:00:00,102.88,4.14,-8.48,985.1,NA
2015-03-02 23:00:00,104.9,5.01,-8.24,985.29,NA
2015-03-03 00:00:00,107,5.49,-7.99,985.42,NA
2015-03-03 01:00:00,105.33,5.08,-7.31,985.49,NA
2015-03-03 02:00:00,85.23,5.68,-6.51,985.32,NA
2015-03-03 03:00:00,85.02,7.26,-5.89,985.14,NA
2015-03-03 04:00:00,87.47,7.08,-5.74,984.98,NA
2015-03-03 05:00:00,85.28,7.22,-5.57,984.85,NA
2015-03-03 06:00:00,90.4,6.82,-5.11,984.8,NA
2015-03-03 07:00:00,80.72,5.91,-4.8,984.91,NA
2015-03-03 08:00:00,67.23,6.27,-4.46,984.9,NA
2015-03-03 09:00:00,67.32,6.04,-4.24,984.79,NA
2015-03-03 10:00:00,75.38,5.79,-4.3,984.67,NA
2015-03-03 11:00:00,65.88,5.3,-4.56,984.66,NA
2015-03-03 12:00:00,59.08,5.05,-5.72,984.46,NA
2015-03-03 13:00:00,58.4,5.11,-6,984.15,NA
2015-03-03 14:00:00,61.37,5.81,-6.53,983.75,NA
2015-03-03 15:00:00,58.82,5.47,-6.39,983.42,NA
2015-03-03 16:00:00,67.17,5.18,-6.47,982.99,NA
2015-03-03 17:00:00,93.76,5.2,-6.17,982.57,NA
2015-03-03 18:00:00,90.65,5.06,-5.5,982.26,NA
2015-03-03 19:00:00,93.9,5.51,-5.6,981.71,NA
2015-03-03 20:00:00,85.67,7.16,-6.31,981.26,NA
2015-03-03 21:00:00,85.68,6.85,-6.97,981.1,NA
2015-03-03 22:00:00,77.78,7.77,-7.35,980.95,NA
2015-03-03 23:00:00,62.37,8.17,-7.9,980.61,NA
2015-03-04 00:00:00,61.07,7.67,-8.01,980.31,NA
2015-03-04 01:00:00,77.5,6.96,-7.92,980.11,NA
2015-03-04 02:00:00,83.75,7.48,-7.73,979.82,NA
2015-03-04 03:00:00,86.63,8.13,-7.09,979.59,NA
2015-03-04 04:00:00,88.97,9.16,-6.34,979.45,NA
2015-03-04 05:00:00,87.42,9.08,-5.58,979.32,NA
2015-03-04 06:00:00,86.05,8.53,-5.13,979.25,NA
2015-03-04 07:00:00,87.53,8.31,-5.21,979.31,NA
2015-03-04 08:00:00,85.68,7.69,-5.05,979.08,NA
2015-03-04 09:00:00,78.37,7.4,-5.05,979.03,NA
2015-03-04 10:00:00,74.58,7.17,-5.09,978.83,NA
2015-03-04 11:00:00,68.68,6.91,-5.1,978.53,NA
2015-03-04 12:00:00,76.73,6.57,-5.39,978.15,NA
2015-03-04 13:00:00,61.12,6.35,-5.49,977.95,NA
2015-03-04 14:00:00,64.2,6.22,-5.71,977.68,NA
2015-03-04 15:00:00,65,5.91,-6.1,977.42,NA
2015-03-04 16:00:00,69.23,5.44,-6.46,977.19,NA
2015-03-04 17:00:00,88.58,5.48,-6.39,976.74,NA
2015-03-04 18:00:00,82.67,5,-6.59,976.24,NA
2015-03-04 19:00:00,84.32,4.87,-7.19,975.87,NA
2015-03-04 20:00:00,86.33,5.56,-7.4,975.43,NA
2015-03-04 21:00:00,89.82,6.08,-7.78,975.16,NA
2015-03-04 22:00:00,86.72,6.45,-7.44,974.76,NA
2015-03-04 23:00:00,88.42,7.24,-7.9,974.33,NA
2015-03-05 00:00:00,87.05,8.75,-8.38,973.87,NA
2015-03-05 01:00:00,87.38,9.05,-8.44,973.54,NA
2015-03-05 02:00:00,85.95,9.33,-8.45,973.02,NA
2015-03-05 03:00:00,78.32,8.1,-8.27,972.93,NA
2015-03-05 04:00:00,84.22,9.68,-7.84,972.71,NA
2015-03-05 05:00:00,86.3,10.15,-7.56,972.59,NA
2015-03-05 06:00:00,87.95,9.75,-7.24,972.59,NA
2015-03-05 07:00:00,88.27,9.71,-6.96,972.45,NA
2015-03-05 08:00:00,83.9,8.79,-6.89,972.41,NA
2015-03-05 09:00:00,78.13,8.01,-6.65,972.52,NA
2015-03-05 10:00:00,76.43,7.51,-6.75,972.66,NA
2015-03-05 11:00:00,81.13,6.99,-7.14,972.54,NA
2015-03-05 12:00:00,83.1,6.75,-7.52,972.24,NA
2015-03-05 13:00:00,86.57,6.58,-8.66,972.2,NA
2015-03-05 14:00:00,74.83,5.78,-9.41,972.37,NA
2015-03-05 15:00:00,80.22,5.7,-10.19,972.17,NA
2015-03-05 16:00:00,88.52,5.51,-10.84,972.11,NA
2015-03-05 17:00:00,90.88,5.15,-11.38,972.19,NA
2015-03-05 18:00:00,87.35,7.12,-11.88,972.15,NA
2015-03-05 19:00:00,88.85,8.41,-12.38,972.15,NA
2015-03-05 20:00:00,89.1,10.35,-12.95,971.96,NA
2015-03-05 21:00:00,89.92,11.12,-13.19,971.84,NA
2015-03-05 22:00:00,89.72,11.25,-13.51,972,NA
2015-03-05 23:00:00,87.13,12.47,-13.63,972.1,NA
2015-03-06 00:00:00,86,12.88,-13.65,972.2,NA
2015-03-06 01:00:00,85.3,13.51,-13.31,972.26,NA
2015-03-06 02:00:00,86.28,13.13,-13.34,972.33,NA
2015-03-06 03:00:00,85.63,13.12,-12.55,972.66,NA
2015-03-06 04:00:00,87.58,12.89,-11.79,972.8,NA
2015-03-06 05:00:00,87.43,12.54,-11.39,972.93,NA
2015-03-06 06:00:00,86.73,11.69,-10.65,973.14,NA
2015-03-06 07:00:00,86.97,11.87,-9.67,973.53,NA
2015-03-06 08:00:00,87.45,10.34,-9.3,973.99,NA
2015-03-06 09:00:00,86.83,9.58,-9.51,974.35,NA
2015-03-06 10:00:00,88.48,8.85,-9.17,974.71,NA
2015-03-06 11:00:00,89.73,7.38,-9.29,974.94,NA
2015-03-06 12:00:00,75.87,5.42,-9.7,975.23,NA
2015-03-06 13:00:00,67.77,5.2,-9.88,975.59,NA
2015-03-06 14:00:00,72.83,5.68,-10.05,975.89,NA
2015-03-06 15:00:00,65.52,5.42,-10.42,976.27,NA
2015-03-06 16:00:00,70.7,4.8,-11.06,976.62,NA
2015-03-06 17:00:00,89.13,5.73,-11.38,976.65,NA
2015-03-06 18:00:00,87.63,5.79,-11.91,976.73,NA
2015-03-06 19:00:00,86.43,6.1,-12.17,976.88,NA
2015-03-06 20:00:00,98.05,4.98,-12.54,977.12,NA
2015-03-06 21:00:00,110.37,5.53,-13.14,977.52,NA
2015-03-06 22:00:00,106.33,5.5,-13.15,977.96,NA
2015-03-06 23:00:00,116.55,6.21,-12.75,978.36,NA
2015-03-07 00:00:00,124.22,6.34,-12.38,978.67,NA
2015-03-07 01:00:00,126.93,5.85,-11.9,979.03,NA
2015-03-07 02:00:00,127.35,6.29,-11.58,979.46,NA
2015-03-07 03:00:00,132.1,5.89,-10.59,980.05,NA
2015-03-07 04:00:00,125.23,4.9,-8.88,980.87,NA
2015-03-07 05:00:00,122.25,4.68,-8.33,981.51,NA
2015-03-07 06:00:00,121.63,5.36,-7.93,981.85,NA
2015-03-07 07:00:00,115.82,5.61,-7.54,982.21,NA
2015-03-07 08:00:00,102.8,5.13,-7.03,982.62,NA
2015-03-07 09:00:00,70.2,5.1,-6.89,982.85,NA
2015-03-07 10:00:00,57.75,6.1,-6.84,982.9,NA
2015-03-07 11:00:00,57,6.3,-6.92,982.84,NA
2015-03-07 12:00:00,58.77,11.39,-7.85,982.87,NA
2015-03-07 13:00:00,50.45,10.7,-8.68,982.99,NA
2015-03-07 14:00:00,61.97,10.55,-8.87,982.88,NA
2015-03-07 15:00:00,60.23,9.67,-8.87,982.71,NA
2015-03-07 16:00:00,73.13,9.64,-8.73,982.39,NA
2015-03-07 17:00:00,96.02,10.44,-8.56,981.91,NA
2015-03-07 18:00:00,93.9,10.64,-7.84,981.51,NA
2015-03-07 19:00:00,89.52,11,-8.07,981.04,NA
2015-03-07 20:00:00,89.23,10.79,-8.05,980.91,NA
2015-03-07 21:00:00,88.57,10.88,-8.11,980.62,NA
2015-03-07 22:00:00,85.57,11.57,-8.54,980.39,NA
2015-03-07 23:00:00,77.58,11.89,-8.82,980.21,NA
2015-03-08 00:00:00,86.87,12.75,-9.03,980.01,NA
2015-03-08 01:00:00,86.75,13.93,-8.48,979.91,NA
2015-03-08 02:00:00,88.17,13.51,-7.95,979.84,NA
2015-03-08 03:00:00,88.37,13.61,-7.55,979.89,NA
2015-03-08 04:00:00,87.12,13.65,-6.44,979.94,NA
2015-03-08 05:00:00,86.68,14.26,-5.74,979.93,NA
2015-03-08 06:00:00,85.65,13.49,-5.15,980,NA
2015-03-08 07:00:00,86.22,13.46,-4.55,980.32,NA
2015-03-08 08:00:00,86.25,12.01,-3.87,980.75,NA
2015-03-08 09:00:00,86.48,10.45,-4.09,981.09,NA
2015-03-08 10:00:00,89.82,10.68,-4.65,981.27,NA
2015-03-08 11:00:00,88.95,10.04,-4.93,981.42,NA
2015-03-08 12:00:00,87.88,8.42,-6.05,981.83,NA
2015-03-08 13:00:00,222.42,7.26,-6.31,982.26,NA
2015-03-08 14:00:00,110.78,7.7,-6.43,982.74,NA
2015-03-08 15:00:00,113.2,8.88,-6.54,983.1,NA
2015-03-08 16:00:00,129,8.8,-6.65,983.54,NA
2015-03-08 17:00:00,136.1,8.91,-7.41,984.02,NA
2015-03-08 18:00:00,134.17,8.93,-7.91,984.3,NA
2015-03-08 19:00:00,147.9,7.7,-7.84,984.75,NA
2015-03-08 20:00:00,152.85,7.49,-8.22,985.11,NA
2015-03-08 21:00:00,162.12,7.27,-8.03,985.62,NA
2015-03-08 22:00:00,153.88,8.01,-8.11,985.97,NA
2015-03-08 23:00:00,146.55,8.01,-8.34,986.19,NA
2015-03-09 00:00:00,211.4,7.5,-8.96,986.8,NA
2015-03-09 01:00:00,141.63,8.19,-10.07,987.15,NA
2015-03-09 02:00:00,145.3,7.67,-10.3,987.52,NA
2015-03-09 03:00:00,141.88,7.9,-10.03,988.25,NA
2015-03-09 04:00:00,134.05,8.95,-8.98,988.88,NA
2015-03-09 05:00:00,139.85,9.56,-7.81,989.47,NA
2015-03-09 06:00:00,128.78,11.29,-6.59,989.88,NA
2015-03-09 07:00:00,120.98,11.97,-6.15,990.18,NA
2015-03-09 08:00:00,121.77,12.6,-6.25,990.72,NA
2015-03-09 09:00:00,116,11.4,-6.29,991.33,NA
2015-03-09 10:00:00,111.17,9.62,-6.79,991.94,NA
2015-03-09 11:00:00,166.53,7.62,-7.02,992.59,NA
2015-03-09 12:00:00,229.27,8.76,-7.22,992.82,NA
2015-03-09 13:00:00,225.07,9.14,-7.27,993.19,NA
2015-03-09 14:00:00,225.45,9.44,-7.3,993.78,NA
2015-03-09 15:00:00,222.75,9.87,-7.08,994.14,NA
2015-03-09 16:00:00,221.63,10.26,-6.92,994.42,NA
2015-03-09 17:00:00,208.67,7.97,-6.77,994.37,NA
2015-03-09 18:00:00,159.02,5.37,-6.2,994.5,NA
2015-03-09 19:00:00,94.77,6.89,-5.76,994.63,NA
2015-03-09 20:00:00,79.95,6.86,-5.52,994.88,NA
2015-03-09 21:00:00,76.95,7.46,-5.17,995,NA
2015-03-09 22:00:00,67.58,8.4,-5.27,994.91,NA
2015-03-09 23:00:00,56.4,8.56,-5.46,994.78,NA
2015-03-10 00:00:00,45.13,9.1,-4.45,994.85,NA
2015-03-10 01:00:00,49.9,9.53,-4.48,995.14,NA
2015-03-10 02:00:00,55.53,11.24,-4.04,995.19,NA
2015-03-10 03:00:00,65.77,11,-3.77,995.05,NA
2015-03-10 04:00:00,73.68,11.03,-3.25,994.96,NA
2015-03-10 05:00:00,56.63,12.9,-3.04,994.6,NA
2015-03-10 06:00:00,59.77,12.52,-2.64,994.38,NA
2015-03-10 07:00:00,54.32,12.4,-2.19,994.31,NA
2015-03-10 08:00:00,50.73,11.86,-1.98,994.16,NA
2015-03-10 09:00:00,50.7,11.59,-1.69,993.95,NA
2015-03-10 10:00:00,52.55,11.97,-1.15,993.69,NA
2015-03-10 11:00:00,47.02,10.17,-0.97,993.17,NA
2015-03-10 12:00:00,38.35,8.97,-1.1,992.52,NA
2015-03-10 13:00:00,34.38,8.3,-1.49,992,NA
2015-03-10 14:00:00,37.33,8.46,-1.96,991.45,NA
2015-03-10 15:00:00,52.57,10.73,-2.38,990.89,NA
2015-03-10 16:00:00,65.23,10.78,-2.17,990.74,NA
2015-03-10 17:00:00,57.35,11.79,-2.07,990.44,NA
2015-03-10 18:00:00,54.17,12.43,-2.12,990.25,NA
2015-03-10 19:00:00,68.43,10.66,-2.19,990.17,NA
2015-03-10 20:00:00,76.97,10.68,-2.52,989.9,NA
2015-03-10 21:00:00,68.58,10.98,-2.61,989.74,NA
2015-03-10 22:00:00,65.7,11.77,-2.81,989.51,NA
2015-03-10 23:00:00,63.08,11.54,-2.5,989.6,NA
2015-03-11 00:00:00,83.42,5.55,-2.82,993.12,NA
2015-03-11 01:00:00,82.97,5.32,-2.81,993.23,NA
2015-03-11 02:00:00,49.82,5.07,-2.89,993.73,NA
2015-03-11 03:00:00,43.03,4.84,-3.54,994,NA
2015-03-11 04:00:00,54.23,4.71,-3.17,994,NA
2015-03-11 05:00:00,100.55,2.51,-2.92,994,NA
2015-03-11 06:00:00,123.43,1.65,-2.38,994,NA
2015-03-11 07:00:00,50.92,3.39,-1.98,994,NA
2015-03-11 08:00:00,46.62,4.02,-1.9,994,NA
2015-03-11 09:00:00,48.15,5.2,-2.01,994,NA
2015-03-11 10:00:00,61.8,5.51,-1.91,993.5,NA
2015-03-11 11:00:00,67.57,4.8,-2.12,993,NA
2015-03-11 12:00:00,62.47,4.96,-2.12,993,NA
2015-03-11 13:00:00,69.15,4.39,-2.26,992.52,NA
2015-03-11 14:00:00,73.17,4.34,-2.34,992,NA
2015-03-11 15:00:00,80.87,4.02,-2.5,992,NA
2015-03-11 16:00:00,75.65,4.84,-2.15,991.02,NA
2015-03-11 17:00:00,72.88,7.19,-1.73,990.55,NA
2015-03-11 18:00:00,73.42,7.12,-1.8,990,NA
2015-03-11 19:00:00,69.87,5.64,-1.98,990,NA
2015-03-11 20:00:00,76.17,4.87,-1.98,990,NA
2015-03-11 21:00:00,83.5,4.93,-2.14,990,NA
2015-03-11 22:00:00,71.9,3.44,-2.2,989.95,NA
2015-03-11 23:00:00,50.57,8.2,-2.66,989.7,NA
2015-03-12 00:00:00,55.8,9.45,-3.84,986.27,NA
2015-03-12 01:00:00,62.72,8.01,-4.25,986.2,NA
2015-03-12 02:00:00,73.97,8.29,-4.23,985.98,NA
2015-03-12 03:00:00,56.72,6.99,-4.23,985.94,NA
2015-03-12 04:00:00,34.6,13.78,-4.17,985.85,NA
2015-03-12 05:00:00,61.13,12.69,-3.98,985.65,NA
2015-03-12 06:00:00,65.12,12.87,-3.8,985.17,NA
2015-03-12 07:00:00,60.23,12.35,-3.86,984.93,NA
2015-03-12 08:00:00,57.68,13.62,-3.92,984.64,NA
2015-03-12 09:00:00,58.67,13.34,-3.77,984.43,NA
2015-03-12 10:00:00,56.23,13.87,-3.72,984.4,NA
2015-03-12 11:00:00,51.4,13.08,-3.78,984.4,NA
2015-03-12 12:00:00,52.03,13.81,-3.89,984.42,NA
2015-03-12 13:00:00,42.35,11.54,-3.92,984.58,NA
2015-03-12 14:00:00,44.67,11.49,-4.08,984.3,NA
2015-03-12 15:00:00,41.05,12.25,-4.29,984.29,NA
2015-03-12 16:00:00,39.9,11.1,-4.21,984.15,NA
2015-03-12 17:00:00,38.52,11.95,-4.25,984.17,NA
2015-03-12 18:00:00,42.32,12.13,-4.46,984.28,NA
2015-03-12 19:00:00,40.98,10.27,-4.43,984.44,NA
2015-03-12 20:00:00,49.97,9.91,-4.49,984.4,NA
2015-03-12 21:00:00,53.05,9.67,-4.54,984.3,NA
2015-03-12 22:00:00,56.77,9.05,-4.43,984.2,NA
2015-03-12 23:00:00,59.18,9.34,-4.05,984.13,NA
2015-03-13 00:00:00,56.35,9.42,-4.13,984.21,NA
2015-03-13 01:00:00,55.72,10.12,-4.62,984.2,NA
2015-03-13 02:00:00,57,10,-4.6,984.06,NA
2015-03-13 03:00:00,57.33,8.49,-4.79,984.05,NA
2015-03-13 04:00:00,52.52,9.4,-4.18,983.95,NA
2015-03-13 05:00:00,62.9,9.53,-3.47,983.88,NA
2015-03-13 06:00:00,80.72,9.66,-3.36,983.75,NA
2015-03-13 07:00:00,79.52,9.43,-2.85,983.69,NA
2015-03-13 08:00:00,83.58,9.28,-2.7,983.79,NA
2015-03-13 09:00:00,81.18,8.07,-2.62,984.02,NA
2015-03-13 10:00:00,62.13,8.09,-3.15,984.02,NA
2015-03-13 11:00:00,81.3,7.01,-3.81,984.06,NA
2015-03-13 12:00:00,55.97,6.16,-3.62,984.05,NA
2015-03-13 13:00:00,88.78,5.25,-3.84,983.89,NA
2015-03-13 14:00:00,60.02,4.91,-4.52,983.95,NA
2015-03-13 15:00:00,81.6,5.17,-4.57,984.08,NA
2015-03-13 16:00:00,96.93,5.93,-4.72,984.25,NA
2015-03-13 17:00:00,68.17,5.59,-4.87,984.3,NA
2015-03-13 18:00:00,100.32,4.71,-4.96,984.33,NA
2015-03-13 19:00:00,100.05,4.75,-5.29,984.51,NA
2015-03-13 20:00:00,138.8,4.19,-5.66,984.6,NA
2015-03-13 21:00:00,142,4.68,-5.95,984.56,NA
2015-03-13 22:00:00,111.77,5.28,-6.73,984.63,NA
2015-03-13 23:00:00,112.33,5.37,-7.86,984.61,NA
2015-03-14 00:00:00,119.55,6.9,-8.8,984.42,NA
2015-03-14 01:00:00,120.2,7.19,-9.07,984.2,NA
2015-03-14 02:00:00,116.95,7.91,-8.48,984.04,NA
2015-03-14 03:00:00,117.65,9.28,-8.21,983.82,NA
2015-03-14 04:00:00,116.37,11.3,-8.65,983.46,NA
2015-03-14 05:00:00,116.43,12.47,-8.37,983.15,NA
2015-03-14 06:00:00,111.67,10.78,-7.38,982.99,NA
2015-03-14 07:00:00,101.52,8.82,-7.15,982.82,NA
2015-03-14 08:00:00,106.3,9.15,-6.63,982.49,NA
2015-03-14 09:00:00,110.7,10.11,-6.46,982.07,NA
2015-03-14 10:00:00,110.78,9.5,-6.83,981.66,NA
2015-03-14 11:00:00,103.17,7.57,-7.49,981.22,NA
2015-03-14 12:00:00,103.55,7.92,-8.09,980.66,NA
2015-03-14 13:00:00,88.95,8.13,-9,980.2,NA
2015-03-14 14:00:00,88.6,8.43,-9.31,979.73,NA
2015-03-14 15:00:00,86.78,7.48,-9.37,979.17,NA
2015-03-14 16:00:00,83.58,7.52,-9.36,978.65,NA
2015-03-14 17:00:00,88.25,8.09,-9.3,978.08,NA
2015-03-14 18:00:00,88.57,9.25,-9.51,977.5,NA
2015-03-14 19:00:00,86.87,9.36,-9.46,977.1,NA
2015-03-14 20:00:00,88,10.31,-9.63,976.8,NA
2015-03-14 21:00:00,88.58,10.47,-10.14,976.61,NA
2015-03-14 22:00:00,84.18,11.36,-10.22,976.5,NA
2015-03-14 23:00:00,85.9,11.76,-10.36,976.29,NA
2015-03-15 00:00:00,85.7,11.41,-10.43,976.22,NA
2015-03-15 01:00:00,86.48,11.73,-10.56,976.02,NA
2015-03-15 02:00:00,86.53,11.09,-10.39,975.99,NA
2015-03-15 03:00:00,86.77,11.96,-10.23,976.04,NA
2015-03-15 04:00:00,96.02,10.19,-10.1,976.22,NA
2015-03-15 05:00:00,99.55,9.91,-9.98,976.53,NA
2015-03-15 06:00:00,94.53,11.04,-9.79,976.64,NA
2015-03-15 07:00:00,90.62,11.01,-9.37,976.83,NA
2015-03-15 08:00:00,84.33,10.36,-9.04,977.11,NA
2015-03-15 09:00:00,87.37,10.35,-8.89,977.3,NA
2015-03-15 10:00:00,82.53,9.92,-9.27,977.54,NA
2015-03-15 11:00:00,85.13,8.92,-9.72,977.79,NA
2015-03-15 12:00:00,88.68,8.28,-10.33,977.92,NA
2015-03-15 13:00:00,86.57,8.05,-10.87,978.09,NA
2015-03-15 14:00:00,86.2,8.24,-11.08,978.43,NA
2015-03-15 15:00:00,91.2,8.52,-11.56,978.7,NA
2015-03-15 16:00:00,94.38,8.35,-11.78,978.84,NA
2015-03-15 17:00:00,93.45,8.2,-11.8,979.01,NA
2015-03-15 18:00:00,90.68,10.58,-11.98,978.91,NA
2015-03-15 19:00:00,86.05,11.18,-12.37,978.79,NA
2015-03-15 20:00:00,88.4,11.99,-12.47,978.61,NA
2015-03-15 21:00:00,89.27,12.7,-12.23,978.52,NA
2015-03-15 22:00:00,85.62,12.17,-12.44,978.64,NA
2015-03-15 23:00:00,85.48,12.4,-13.05,978.59,NA
2015-03-16 00:00:00,86.63,13.24,-13.24,978.32,NA
2015-03-16 01:00:00,85.1,13.61,-12.98,978.06,NA
2015-03-16 02:00:00,84.72,13.03,-12.77,977.78,NA
2015-03-16 03:00:00,86.9,13.63,-12.06,977.66,NA
